,name,track_id,album,artist,artist_id,length,popularity,type,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,key,release_year,release_month,followers,genre
1266,Everybody Dies,spotify:track:5pPga39odaQTwY0Y5HVWfF,Happier Than Ever,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,3.4437,32,track,0,0.924,0.28,0.172,0.15,0.0875,-17.277,0.0651,69.877,3,0.0592,7,2021,7,64863402,art pop
1267,More Than Friends,spotify:track:01pmPw3Tfm08YF1rRdTcv6,More Than Friends,RealLiveAnimals,spotify:artist:2ctGMLYVzbPMC44eK8ECuO,2.7358833333333332,0,track,0,0.47,0.742,0.301,0.000154,0.108,-10.652,0.0424,116.914,4,0.268,2,2018,5,9060,experimental r&b
1268,Sad Saturdays,spotify:track:70A7N2jqbXrZnZgjQKGJUs,Sad Saturdays,JOBA,spotify:artist:3vKT7DifMxpG9CWR7c8eC8,4.450666666666667,48,track,0,0.625,0.377,0.152,3.73e-05,0.167,-14.857,0.0406,69.969,4,0.118,5,2015,7,30117,bedroom soul
1269,Pink & Blue,spotify:track:1qPyXonrWmIpxeGou3hwH8,Pink & Blue,Valentine,spotify:artist:4K3iYJtLjJcsfUlODo4bzS,2.0,49,track,1,0.668,0.676,0.338,0.142,0.0887,-8.634,0.0568,160.097,4,0.116,5,2019,9,5760,lo-fi chill
1270,Change Me,spotify:track:3GmOwe6h5iFJxjXlwjlhkU,Birds Fly By Night,Danger Incorporated,spotify:artist:6bnlvICBjK7fuNSB1ohqS5,2.8874,52,track,1,0.183,0.699,0.395,0.0,0.0999,-9.198,0.285,80.462,4,0.125,5,2017,10,185674,dark trap
1271,C U Girl,spotify:track:6FBzhcfgGacfXF3AmtfEaX,C U Girl,Steve Lacy,spotify:artist:57vWImR43h4CaDao012Ofp,2.1616166666666667,76,track,0,0.663,0.414,0.473,0.0523,0.128,-8.911,0.116,100.0,4,0.409,11,2015,2,1366721,afrofuturism
1272,Only If,spotify:track:0AzacpqYhvdOSbFvJ6eCKr,Apollo XXI,Steve Lacy,spotify:artist:57vWImR43h4CaDao012Ofp,1.6760333333333333,64,track,0,0.105,0.811,0.401,0.0,0.0785,-4.909,0.0409,86.023,4,0.815,4,2019,5,1366721,afrofuturism
1273,Lucky,spotify:track:0mYslGmbnkbxuyr0ISIYtB,Forever & A Few,Choker,spotify:artist:5XQRfs0gXs30aWUn1Umves,4.1839,53,track,1,0.906,0.477,0.328,7.24e-06,0.262,-8.458,0.0658,174.139,4,0.283,4,2019,2,181925,alternative r&b
1274,Girl With The Tattoo Enter.lewd,spotify:track:1eUGmzzvahJjOSWgDHuRlv,All I Want Is You,Miguel,spotify:artist:360IAlyVv4PCEVjgyMZrxK,1.71355,74,track,0,0.856,0.372,0.239,0.000175,0.168,-11.314,0.0296,113.451,4,0.127,6,2010,11,4075489,dance pop
1275,Cocaine,spotify:track:3atqfvHwNUtXwWhhhkVBm7,Volume 1 EP,Pink Sweat$,spotify:artist:1W7FNibLa0O0b572tB2w7t,2.191666666666667,57,track,0,0.835,0.614,0.228,0.0,0.106,-12.336,0.0316,109.569,4,0.146,5,2018,11,1308853,bedroom soul
1276,Body Ain't Me,spotify:track:7spvDU7GtiuZpe1FzDiGif,Volume 2 EP,Pink Sweat$,spotify:artist:1W7FNibLa0O0b572tB2w7t,2.7043333333333335,54,track,0,0.899,0.576,0.173,0.0,0.108,-11.239,0.0392,124.973,4,0.354,11,2019,3,1308853,bedroom soul
1277,Want U Around (feat. Ruel),spotify:track:1Qu24vc8msUVLcMZWa4k1x,Apolonio,Omar Apollo,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,4.128666666666667,62,track,0,0.3,0.571,0.443,6.95e-06,0.101,-6.76,0.0451,143.923,3,0.621,0,2020,10,510785,alternative r&b
1278,9,spotify:track:3e90JC8EKLsSDUHmPpxkfp,3,WILLOW,spotify:artist:3rWZHrfrsPBxVy692yAIxF,4.23,63,track,0,0.215,0.597,0.495,0.000163,0.104,-8.674,0.201,76.991,4,0.171,8,2014,11,2187742,afrofuturism
1279,Bloom,spotify:track:05xA64s3UzOOmAnh9SIIjn,Mango,bLAck pARty,spotify:artist:4C9Tvlt8v7d8R6h98FgdUy,5.033333333333333,7,track,0,0.261,0.749,0.399,0.0126,0.0949,-7.526,0.0393,89.972,4,0.816,8,2016,10,178380,alternative r&b
1280,Yeah Right,spotify:track:2815rSBccLxZc67jEWBEvD,Yeah Right,Joji,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,2.90595,0,track,1,0.624,0.672,0.59,0.236,0.0991,-9.574,0.129,169.036,4,0.21,1,2018,5,6295270,alternative r&b
1281,Daylight,spotify:track:6Ed1q0X8oSKSm4IIhiQbYg,Daylight,Joji,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,2.73175,75,track,1,0.00488,0.528,0.749,9.6e-05,0.0949,-7.571,0.0479,163.944,4,0.729,7,2020,8,6295270,alternative r&b
1282,Caretaker (feat. SZA),spotify:track:4XQQovRSltOGWevTCgacXY,Gahdamn!,Shelley FKA DRAM,spotify:artist:5M0lbkGluOPXLeFjApw8r8,2.8562166666666666,58,track,1,0.78,0.614,0.275,0.0,0.119,-12.804,0.186,130.664,4,0.165,2,2015,10,818899,pop rap
1283,sunshine & butterflies,spotify:track:3zTb3opZqGCsJhtb4deBTs,sunshine & butterflies,LilyPichu,spotify:artist:6maAVJxVTGW1xA3LokpQm8,3.0831666666666666,50,track,0,0.677,0.784,0.303,0.0773,0.0966,-12.228,0.0399,125.363,4,0.122,7,2020,5,271145,otacore
1284,Besitos,spotify:track:163ZkKtGjrCU3GquoCqiZZ,Selfish Machines (Reissue),Pierce The Veil,spotify:artist:4iJLPqClelZOBCBifm8Fzv,4.41095,58,track,0,0.000158,0.434,0.907,2.51e-06,0.321,-3.967,0.0468,150.046,4,0.391,6,2013,9,1995695,metalcore
1285,Bulls In The Bronx,spotify:track:23UoI3jlFiWdo5jadUYo69,Collide With The Sky,Pierce The Veil,spotify:artist:4iJLPqClelZOBCBifm8Fzv,4.464433333333333,67,track,0,0.000394,0.472,0.925,0.000528,0.0826,-3.545,0.15,159.989,4,0.338,6,2012,7,1995695,metalcore
1286,King For A Day,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,Collide With The Sky,Pierce The Veil,spotify:artist:4iJLPqClelZOBCBifm8Fzv,3.9382166666666665,72,track,1,3.81e-05,0.403,0.965,0.000276,0.341,-2.238,0.0964,112.363,4,0.431,6,2012,7,1995695,metalcore
1287,I'm Not A Vampire,spotify:track:7l0Lr7Tl4Gt8hQj4v3rwtf,The Drug In Me Is You,Falling In Reverse,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,3.864,69,track,0,0.00887,0.235,0.965,0.0,0.0448,-2.882,0.28,185.278,4,0.322,2,2011,7,2123240,metalcore
1288,The Drug In Me Is You,spotify:track:1mB7dCUM7sPyNab6R43nlj,The Drug In Me Is You,Falling In Reverse,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,3.6464333333333334,72,track,1,0.0149,0.548,0.855,0.0,0.127,-3.266,0.151,145.133,4,0.644,3,2011,7,2123240,metalcore
1289,Don't You Dare Forget the Sun,spotify:track:4JIYKZzKnlPhL28h0uixzZ,"Built for Blame, Laced With Shame - Spotify Exclusive",Get Scared,spotify:artist:5r9uIJCoquVtEkCkvcn8Ez,3.2264,65,track,0,0.000681,0.276,0.814,0.0,0.107,-5.048,0.0998,144.793,4,0.472,9,2012,8,555818,metalcore
1290,Whore,spotify:track:4Fqy2uZfTgX41UXWRcYqLk,Best Kind Of Mess,Get Scared,spotify:artist:5r9uIJCoquVtEkCkvcn8Ez,2.94755,58,track,1,3.09e-05,0.527,0.95,0.0,0.0564,-5.025,0.12,112.524,3,0.43,2,2010,1,555818,metalcore
1291,Sarcasm,spotify:track:40i81AcCCxiVEFUWElcjZC,Best Kind Of Mess,Get Scared,spotify:artist:5r9uIJCoquVtEkCkvcn8Ez,3.3013333333333335,71,track,0,0.00238,0.387,0.929,7.22e-06,0.314,-4.825,0.161,180.359,4,0.591,7,2010,1,555818,metalcore
1292,I Don't Care - Single Version,spotify:track:7ewT0nLFkMD8ONbRibePr9,Folie à Deux,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,3.574883333333333,62,track,0,0.00171,0.55,0.938,2.18e-05,0.555,-3.556,0.0522,133.99,4,0.433,11,2008,12,9542421,emo
1293,Let's Kill Tonight,spotify:track:14uvyd51Ha7FihKHlOtUig,Vices & Virtues,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,3.558666666666667,63,track,0,0.00428,0.455,0.867,5.01e-05,0.0998,-3.445,0.151,185.977,4,0.29,9,2011,3,11440470,modern rock
1294,The Ballad of Mona Lisa,spotify:track:5rLi8B8qgk6qThwRnKHW2P,Vices & Virtues,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,3.778,68,track,0,0.000362,0.436,0.893,0.0,0.103,-4.18,0.0556,124.113,4,0.0794,9,2011,3,11440470,modern rock
1295,Gypsy Woman,spotify:track:1bWcPJJkxUijSo111CKjHv,The Words You Don't Swallow,Anarbor,spotify:artist:09J4zbHHwNNlN2tfgJIg21,3.153766666666667,56,track,0,0.000933,0.502,0.899,0.0,0.0738,-3.054,0.0429,153.066,4,0.731,5,2010,4,195986,modern rock
1296,Replace Me,spotify:track:1okjErKwIS3EgTzUWJxARq,Replace Me,Columbus,spotify:artist:3hyTRrdgrNuAExA3tNS8CA,2.9145833333333333,35,track,0,0.00174,0.341,0.916,9.04e-05,0.171,-4.443,0.0684,169.916,4,0.429,0,2016,12,11684,anthem emo
1297,Watchtower,spotify:track:7pgj6tSDzpL73tzrUaW4TP,Watchtower,The Devil Wears Prada,spotify:artist:0NbQe5CNgh4YApOCDuHSjb,2.8,53,track,0,9.69e-06,0.224,0.961,0.618,0.255,-3.213,0.171,97.78,4,0.319,1,2022,2,532544,christian metal
1298,Shoo-Be-Doo-Be-Doo-Da-Day,spotify:track:3Cqr3l72XDpazdFiQQpFHh,For Once In My Life,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,2.7544333333333335,37,track,0,0.0338,0.648,0.635,6.3e-05,0.0372,-14.949,0.0336,106.969,4,0.856,8,1968,12,5682799,funk
1299,"Signed, Sealed, Delivered (I'm Yours)",spotify:track:4CB13d6Igb94cWMOQWY3JF,"Signed, Sealed And Delivered",Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,2.686,0,track,0,0.0518,0.672,0.595,0.0,0.0882,-11.227,0.0331,108.897,4,0.871,5,1970,8,5682799,funk
1300,Do I Do,spotify:track:4P91jW5QmEkhoLgdMujp82,The Definitive Collection,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,5.057766666666667,55,track,0,0.139,0.719,0.822,4.44e-06,0.118,-11.295,0.0499,112.806,4,0.924,11,2002,10,5682799,funk
1301,Superstition,spotify:track:4dwrL3Z5U2RZ6MZiKE2PgL,Number 1's,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,4.080433333333334,0,track,0,0.0182,0.648,0.751,0.000401,0.0418,-8.582,0.0806,100.437,4,0.863,8,2007,1,5682799,funk
1302,Higher Ground,spotify:track:0dMd4rilfd6gPbXaLpNYhu,Innervisions,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,3.71,66,track,0,0.0631,0.716,0.85,0.00133,0.189,-9.949,0.0426,125.474,4,0.821,8,1973,8,5682799,funk
1303,Sir Duke,spotify:track:4pNiE4LCVV74vfIBaUHm1b,Songs In The Key Of Life,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,3.8793333333333333,73,track,0,0.16,0.588,0.568,0.0,0.0792,-9.766,0.0672,106.938,4,0.952,6,1976,9,5682799,funk
1304,For Once In My Life,spotify:track:4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,2.83,72,track,0,0.195,0.524,0.519,0.0,0.523,-11.903,0.043,110.121,4,0.847,6,1968,12,5682799,funk
1305,I Wish,spotify:track:687YZan9Gol1UVvbpUSO6Y,Songs In The Key Of Life,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,4.206216666666666,66,track,0,0.0816,0.821,0.721,7.37e-06,0.0664,-10.401,0.0515,105.866,4,0.885,10,1976,9,5682799,funk
1306,Brick House,spotify:track:5VJjhHyG8NZ5xdgG6uTb3P,Commodores,Commodores,spotify:artist:6twIAGnYuIT1pncMAsXnEm,3.48155,65,track,0,0.0731,0.831,0.782,0.0171,0.032,-10.48,0.0595,107.877,4,0.631,4,1977,1,1500296,adult standards
1307,Easy,spotify:track:3Qe0dJkQXx7jJWXRxuVqJ0,Motown 1970s Vol. 1,Various Artists,spotify:artist:6twIAGnYuIT1pncMAsXnEm,4.311766666666666,0,track,0,0.204,0.577,0.481,0.00229,0.317,-10.581,0.03,132.159,4,0.311,10,2001,1,1500296,adult standards
1308,What's Going On,spotify:track:4RNHbYuRaZesMODlihhsUG,What's Going On,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,3.9411,0,track,0,0.307,0.433,0.733,0.000144,0.0827,-9.244,0.0491,102.662,4,0.742,1,1971,1,4625560,classic soul
1309,Ain't No Mountain High Enough,spotify:track:1LeWIs2hP2r5yOQnVuYoI5,United,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,2.5277666666666665,0,track,0,0.43,0.663,0.6,0.0,0.184,-10.87,0.032,129.991,4,0.8,7,1967,8,4625560,classic soul
1310,Ain't Nothing Like The Real Thing,spotify:track:37soQoNhEEIrhhYgHWK1xU,You're All I Need,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,2.308883333333333,53,track,0,0.0356,0.606,0.52,0.000628,0.354,-11.312,0.036,93.449,4,0.765,8,1968,1,4625560,classic soul
1311,It Takes Two,spotify:track:0UERoCKd24PKovd4BwRzBQ,Take Two,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,2.9611,63,track,0,0.214,0.523,0.48,0.0,0.0751,-10.923,0.0492,151.4,4,0.81,3,1966,8,4625560,classic soul
1312,What's Going On,spotify:track:34b3a3Pz9Jlz0092LMyNAB,What's Going On - 40th Anniversary (Super Deluxe),Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,3.8766666666666665,1,track,0,0.0991,0.265,0.824,0.0,0.359,-5.654,0.0991,203.206,4,0.811,1,1971,5,4625560,classic soul
1313,I Heard It Through The Grapevine,spotify:track:1tqT6DhmsrtQgyCKUwotiw,In The Groove,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,3.2382166666666667,72,track,0,0.272,0.711,0.362,0.0,0.127,-10.851,0.0381,117.287,4,0.616,3,1968,8,4625560,classic soul
1314,Dancing In The Street - Stereo,spotify:track:5wJcMwXuy1x6EatowWOxha,The Definitive Collection,Martha Reeves & The Vandellas,spotify:artist:1Pe5hlKMCTULjosqZ6KanP,2.65,56,track,0,0.108,0.601,0.828,2.35e-06,0.106,-5.268,0.0453,125.945,4,0.618,11,2008,1,383513,brill building pop
1315,Ain't No Mountain High Enough,spotify:track:1KbuhBnzMHp4eq1q6flhWd,Diamond Diana: The Legacy Collection,Diana Ross,spotify:artist:3MdG05syQeRYPPcClLaUGl,3.5866666666666664,60,track,0,0.191,0.393,0.792,0.00364,0.376,-5.076,0.0448,98.757,4,0.379,8,2017,11,1472739,adult standards
1316,Give It To Me Baby,spotify:track:13v3siPyvy5TTEZYmGPPse,Street Songs (Deluxe Edition),Rick James,spotify:artist:0FrpdcVlJQqibaz5HfBUrL,4.13555,65,track,0,0.114,0.706,0.727,7.7e-05,0.174,-8.714,0.0456,119.55,4,0.965,11,1981,4,999285,disco
1317,Papa Was A Rollin' Stone - Single Version,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",The Temptations,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,6.994,66,track,0,0.451,0.817,0.405,0.0507,0.0468,-13.513,0.0811,121.467,4,0.898,10,2000,1,2438083,classic soul
1318,My Girl,spotify:track:6jWkZvd1URGktyTTwcpPpB,The Temptations Sing Smokey,The Temptations,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,2.75,0,track,0,0.625,0.579,0.419,0.0,0.0981,-10.72,0.0346,104.564,4,0.673,0,1965,1,2438083,classic soul
1319,Come See About Me,spotify:track:307kcWJQNMdiYYKj1LgClU,Where Did Our Love Go,The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,2.7182166666666667,60,track,0,0.688,0.732,0.506,1.04e-06,0.146,-11.735,0.0462,126.325,4,0.867,7,1964,8,1444512,brill building pop
1320,Baby Love,spotify:track:5uES1C2NgkdrNHiCwf9jRr,Where Did Our Love Go,The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,2.634,67,track,0,0.76,0.595,0.643,0.0,0.538,-9.275,0.0365,135.633,4,0.73,5,1964,8,1444512,brill building pop
1321,Where Did Our Love Go,spotify:track:69RH84na5iUNwrwxpgjC5j,Where Did Our Love Go,The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,2.55555,64,track,0,0.791,0.566,0.49,1.42e-05,0.0919,-10.867,0.0414,134.934,4,0.847,0,1964,8,1444512,brill building pop
1322,You Can't Hurry Love,spotify:track:1OppEieGNdItZbE14gLBEv,The Supremes A' Go-Go (Expanded Edition),The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,2.7988833333333334,74,track,0,0.299,0.63,0.711,0.0,0.0813,-9.34,0.0472,96.912,4,0.659,10,1966,8,1444512,brill building pop
1323,Automatically Sunshine,spotify:track:6RDUb0KZc0lnXJqStMgs5k,Floy Joy,The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,2.67,34,track,0,0.37,0.696,0.598,0.000108,0.166,-9.58,0.0751,128.532,4,0.784,4,1972,5,1444512,brill building pop
1324,I Like It,spotify:track:1c5KZhtOAOH7eFOlBekNhS,All This Love,DeBarge,spotify:artist:6is2U7I1jlI8PjxNZOHIMV,4.656666666666666,63,track,0,0.446,0.675,0.733,1.8e-05,0.201,-4.5,0.0443,175.011,4,0.83,9,1982,4,501776,contemporary r&b
1325,Don't Leave Me This Way - Single Version,spotify:track:76DaYoN2BXdu1dZFdw61qj,Motown 1970s Vol. 1,Various Artists,spotify:artist:3sgUnR8TF35euWEV07RPyO,3.6462166666666667,0,track,0,0.198,0.546,0.656,1.79e-06,0.0813,-11.521,0.0649,121.045,4,0.794,0,2001,1,87053,disco
1326,I Want You Back,spotify:track:0PGwM5vdr5fMejx0IIAYXj,20th Century Masters: The Millennium Collection: Best Of The Jackson 5,The Jackson 5,spotify:artist:2iE18Oxc8YSumAU232n4rW,3.014883333333333,0,track,0,0.466,0.674,0.584,0.00195,0.187,-8.204,0.0318,98.293,4,0.96,8,1999,1,1265379,motown
1327,ABC,spotify:track:6wDviYDtmSDZ0S6TVMM9Vc,ABC,The Jackson 5,spotify:artist:2iE18Oxc8YSumAU232n4rW,2.9622166666666665,66,track,0,0.486,0.715,0.678,0.000192,0.15,-11.842,0.0475,94.769,4,0.947,8,1970,5,1265379,motown
1328,Love Machine - Pt. 1,spotify:track:7EQGvEps8g0ozPbRPsfdXZ,Motown: The Complete No. 1's,Various Artists,spotify:artist:6TqQLejnHXMGr7KcegxUND,2.9966666666666666,0,track,0,0.0636,0.734,0.9,0.0,0.056,-7.718,0.0766,143.876,4,0.793,2,2008,1,323626,brill building pop
1329,You've Really Got A Hold On Me,spotify:track:141K1Yezgm4SglALjqbjA4,Motown: The Complete No. 1's,Various Artists,spotify:artist:6TqQLejnHXMGr7KcegxUND,3.197766666666667,0,track,0,0.12,0.65,0.473,0.0,0.17,-9.825,0.0299,117.729,3,0.631,9,2008,1,323626,brill building pop
1330,You've Really Got A Hold On Me,spotify:track:7wLRmjiDYI6flIVzboUqSV,The Fabulous Miracles,The Miracles,spotify:artist:6TqQLejnHXMGr7KcegxUND,2.9617666666666667,60,track,0,0.698,0.68,0.448,0.0,0.227,-8.398,0.0302,118.461,3,0.567,0,1963,1,323626,brill building pop
1331,My Guy - Single Version,spotify:track:7arXVtGNJPa7aOHiKOeUsl,The Definitive Collection,Mary Wells,spotify:artist:1cjZk1xXn3YCToNg3uJpA7,2.8566666666666665,50,track,0,0.688,0.69,0.543,1.93e-06,0.162,-8.686,0.0463,126.459,4,0.927,10,2008,1,256538,brill building pop
1332,Love the One You're With,spotify:track:0NnyYBnyStcNKDu7PejLPF,Givin' It Back,The Isley Brothers,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,3.7253333333333334,59,track,0,0.367,0.75,0.78,2.67e-06,0.153,-7.861,0.036,94.864,4,0.738,4,1971,8,1506596,classic soul
1333,This Old Heart Of Mine (Is Weak For You) - Single Version / Mono,spotify:track:0CPwNXw5qD9588d86nropo,20th Century Masters: The Millennium Collection: Best of The Isley Brothers-The Motown Years,The Isley Brothers,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,2.93155,49,track,0,0.348,0.541,0.649,0.0,0.147,-7.579,0.0362,65.383,4,0.905,5,2001,1,1506596,classic soul
1334,Let It Whip,spotify:track:2VZk6JePHBsyMEmZogQSro,Let It Whip,Dazz Band,spotify:artist:4n7L1vYXp4Dt0HfxaLBj9l,4.7051,34,track,0,0.125,0.848,0.75,0.00116,0.0599,-10.021,0.04,132.232,4,0.947,9,1996,12,269087,disco
1335,When She Was My Girl,spotify:track:3FPaQv0qldYuF0XD0ziwT8,Tonight,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,3.4342166666666665,47,track,0,0.203,0.696,0.593,0.00219,0.0767,-10.283,0.0399,100.346,4,0.778,5,1981,1,923819,brill building pop
1336,Reach Out I'll Be There - Single Version / Mono,spotify:track:0PpamSdfQzIAvj5OB9Bz54,Essential Collection: Four Tops,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,3.0411,53,track,0,0.0615,0.62,0.763,0.0,0.289,-4.908,0.0311,119.534,4,0.718,3,2000,1,923819,brill building pop
1337,"I Can't Help Myself (Sugar Pie, Honey Bunch)",spotify:track:3aSWQJcWnnqgwYbAgidvlV,The Definitive Collection,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,2.728,63,track,0,0.204,0.686,0.714,0.0,0.0592,-4.809,0.0287,126.736,4,0.964,0,2008,1,923819,brill building pop
1338,Ain't No Woman (Like The One I've Got),spotify:track:6q8NBpF6twALMb86FBpLgQ,Keeper Of The Castle,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,3.12955,54,track,0,0.33,0.562,0.592,1.25e-05,0.0882,-9.694,0.0393,99.05,4,0.869,2,1972,1,923819,brill building pop
1339,Do I Love You (Indeed I Do),spotify:track:6odtLnmsVGjWYePpuU1TAN,"The Complete Motown Singles, Volume 5: 1965",Various Artists,spotify:artist:7Emrl5SyjpneJuRdHqBKRN,2.536,0,track,0,0.287,0.55,0.937,1.35e-05,0.263,-1.866,0.0556,133.536,4,0.762,0,2006,1,15412,northern soul
1340,The Tears Of A Clown,spotify:track:4Dq749x2QP6OXTURJ9GGY8,Make It Happen,Smokey Robinson & The Miracles,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,3.03,60,track,0,0.147,0.593,0.607,0.0,0.128,-9.886,0.0283,128.365,4,0.953,1,1967,8,1004551,brill building pop
1341,I Second That Emotion,spotify:track:7uK7xGxTNumIRHKDbibPWD,The Definitive Collection,Smokey Robinson & The Miracles,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,2.81555,41,track,0,0.155,0.645,0.631,0.0,0.0498,-8.615,0.0347,95.818,4,0.758,2,2008,1,1004551,brill building pop
1342,Do You Love Me,spotify:track:41FRsZNXpsBkJ46BxyC20m,Hitsville USA - The Motown Singles Collection 1959-1971,Various Artists,spotify:artist:2ugPdplEWBmyU6EcIzlcY1,2.8777666666666666,0,track,0,0.611,0.597,0.71,0.0,0.104,-9.798,0.0378,150.13,4,0.763,5,1992,1,107200,brill building pop
1343,(I'm A) Road Runner,spotify:track:7hRANxBmy2CSly4RvhjOwP,The Definitive Collection,Jr. Walker & The All Stars,spotify:artist:1rHh0AI30JhKrbzKIFjFNd,2.7388833333333333,29,track,0,0.0231,0.74,0.67,0.0,0.279,-5.14,0.0273,124.049,4,0.844,5,2008,1,185692,brill building pop
1344,Blame It on the Boogie,spotify:track:3qI94hINNNeb4S7xQi18lS,Destiny,The Jacksons,spotify:artist:2yrbLiuBmc9j81lTX3XUuI,3.57,72,track,0,0.0765,0.774,0.641,0.0,0.0867,-10.193,0.0799,113.256,4,0.875,1,1978,12,1413537,disco
1345,Celebration,spotify:track:3K7Q9PHUWPTaknlbFPThn2,Celebrate!,Kool & The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,4.9811,72,track,0,0.145,0.885,0.664,0.0483,0.0767,-11.795,0.0524,121.632,4,0.906,1,1980,9,2010035,disco
1346,Get Down On It - Single Version,spotify:track:2je56j0xuoTi1gYkLLMlJU,Collected,Kool & The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,3.528,67,track,0,0.156,0.877,0.56,0.000139,0.0535,-8.529,0.0621,110.86,4,0.969,7,2018,5,2010035,disco
1347,Stand by Me,spotify:track:3SdTKo2uVsxFblQjpScoHy,Don't Play That Song (Mono),Ben E. King,spotify:artist:3plJVWt88EqjvtuB4ZDRV3,3.0009166666666665,80,track,0,0.57,0.65,0.306,7.07e-06,0.0707,-9.443,0.0393,118.068,4,0.605,9,1962,8,473856,brill building pop
1348,Backfield in Motion,spotify:track:6rCVaWvrLlPNiIIhR2N6p2,Good Guys Only Win in the Movies,Mel & Tim,spotify:artist:2ubLClBEuddw29m7QRx4IL,2.576,40,track,0,0.703,0.685,0.721,0.0,0.278,-5.763,0.0426,122.567,4,0.951,2,1996,12,9864,chicago soul
1349,Come and Get Your Love - Single Version,spotify:track:7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love,Redbone,spotify:artist:0w7HLMvZOHatWVbAKee1zF,3.4322166666666667,77,track,0,0.172,0.731,0.804,0.00028,0.0685,-7.621,0.0473,107.383,4,0.957,11,1973,11,192317,native american
1350,Best of My Love,spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,Rejoice,The Emotions,spotify:artist:64CuUOOirKmdAYLQSfaOyr,3.676,71,track,0,0.447,0.784,0.713,0.14,0.0904,-6.865,0.0339,115.443,4,0.97,0,1977,6,474750,chicago soul
1351,Gimme Little Sign,spotify:track:1h4XVjt26ZCDKmeEoHxT07,Oogum Boogum,Brenton Wood,spotify:artist:6ohvzFHYmLd05kyYhLui5K,2.3554833333333334,56,track,0,0.154,0.742,0.663,0.0,0.197,-5.06,0.0321,113.005,4,0.913,10,1967,1,149458,classic soul
1352,The Oogum Boogum Song,spotify:track:7fp41IDi1dqARoX0Nuvz5O,The Very Best Of,Brenton Wood,spotify:artist:6ohvzFHYmLd05kyYhLui5K,2.5568833333333334,56,track,0,0.765,0.885,0.64,0.0,0.247,-5.305,0.0431,112.658,4,0.851,7,2017,2,149458,classic soul
1353,What You Won't Do for Love,spotify:track:7dL8FCLzEaWC2A3qWQuz1q,What You Won't Do for Love,Bobby Caldwell,spotify:artist:4V4Z3qMCwYofWHtip6ePF6,4.774883333333333,10,track,0,0.461,0.642,0.397,0.000834,0.106,-16.842,0.0639,84.064,4,0.798,6,1991,10,153693,yacht rock
